vulnid,pga,mdr,std,cv
12,802.1268808,0.19281372772078073,0.18385047833925122,1.8007199431019167
12,1023.260055,0.17568500403783102,0.1891460096486716,0.9365498851762211
12,1593.664012,0.2385735622404296,0.19799112664059001,1.3700837956840568
12,2353.123529,0.2443875669614747,0.13105136809543558,1.153272088154624
12,2954.757806,0.25918285714563777,0.11160914061526776,0.6749513622654316
13,0.0,0.0,0.0,0.0
13,60.0,0.0,0.0,0.0
13,201.0469694,0.0077544265067289245,0.03494060286382493,3.631495267642216
13,267.415336,0.015186945421983454,0.03866041197213439,3.2957009002551287
13,340.5466156,0.022747175291708763,0.08543530038086958,2.708170905729675
13,423.8568785,0.07968570246222206,0.07197014560244387,1.4953238536038171
13,499.6014895,0.08737263405601078,0.09753450431430997,1.6830367364588341
13,632.1120011,0.11715127264857025,0.09687663331480732,1.9671248392074652
13,845.9221177,0.13436361779140665,0.07716334011657237,1.4974334257106514
13,1383.549355,0.15860932443320533,0.09493463007421094,1.2217777803446448
13,2502.335861,0.19937989535903555,0.10341503603945267,0.9415241651621599
14,0.0,0.0,0.0,0.0
14,60.0,0.0,0.0,0.0
14,208.1721052,0.007984933033828622,0.028416573243986012,4.658548792088083
14,283.7469805,0.026559068018164277,0.05737217359311628,3.585159533157482
14,368.5331492,0.025118605359263194,0.0666304446050298,3.7195645464353593
14,456.1215027,0.03748936207236432,0.05194112946555086,1.5208551684528628
14,564.3293848,0.03929857555672368,0.08856966799664616,0.874318002542076
14,765.6308501,0.09753295756674657,0.10532641004424613,1.8028011033353109
14,1142.85559,0.10062453169487258,0.09504159125468796,0.9402280136535179
14,2380.755442,0.1468591944948116,0.13767566493880998,1.5093890806345232
15,0.0,0.0,0.0,0.0
15,60.0,0.0,0.0,0.0
15,195.2173129,0.00839245837784699,0.044468856552546905,4.961005455459524
15,254.0530815,0.014277377047215193,0.04990016184221166,3.672602753220312
15,320.6673794,0.040423606030676955,0.0763752497884308,2.568351741431622
15,393.9164218,0.03827565926685252,0.09451194557786752,2.7698289276327146
15,462.6493428,0.06254308259112676,0.09744714375629654,1.3381487157898864
15,548.9242447,0.0947443618004405,0.15093728762173958,1.8313210291552533
15,703.3002408,0.12434261159029629,0.1178091247213717,1.6441601659545657
15,925.4091637,0.13280709410900807,0.07569878494069981,0.8837488189405277
15,1593.664012,0.2309192865255917,0.138564749659581,1.4196991022762848
15,2577.739518,0.25041358984464857,0.06351311289326841,1.3758044264597555
16,0.0,0.0,0.0,0.0
16,60.0,0.0,0.0,0.0
16,175.3964807,0.007812547665831495,0.03520288592467795,4.889910214865686
16,201.0469694,0.010824554214623224,0.08533436003452903,5.610087192119864
16,233.2945349,0.02910930205966586,0.09883191323030482,2.4937460420644224
16,267.415336,0.0438560734576413,0.12539144293207607,2.686139722673253
16,304.1013493,0.03796599564328196,0.11248218860546329,2.4581866534156283
16,340.5466156,0.04502642413858468,0.1491762789662208,1.4238646858463941
16,382.526416,0.061735740815090596,0.15949116712416633,2.339169138087267
16,423.8568785,0.09706715315820548,0.1776375741891768,2.46170049723263
16,459.7118147,0.13631439895259034,0.194925608770873,1.6493952203964104
16,499.6014895,0.11635574486228872,0.22106660251015742,2.5829675346380907
16,555.8565577,0.14119403157991192,0.16233451014668057,1.6717117642799897
16,632.1120011,0.1499470188664836,0.16383027145036927,1.6494885751395183
16,729.9958307,0.2188754988536377,0.1317021392528257,1.7476050820783915
16,845.9221177,0.19336838237139403,0.28438953889343305,1.380055171220203
16,1023.260055,0.2506538113806126,0.18476322559061667,1.2721737644857423
16,1383.549355,0.2219427095038855,0.20625348706072752,1.5470782992104253
16,1955.223977,0.3499466100665245,0.17183129964517133,1.103891480707664
16,2502.335861,0.34064178439660053,0.1626530546328965,1.1191691073822287
16,2917.055977,0.387958128737198,0.2688569559120101,0.9076640612736012
17,0.0,0.0,0.0,0.0
17,60.0,0.0,0.0,0.0
17,175.3964807,0.006615294647739946,0.062163113844583805,5.323468132971133
17,208.1721052,0.026396867781682855,0.0763250431903377,5.620146492789295
17,244.0847133,0.03647756557596821,0.11165137270031383,3.0195171221014845
17,283.7469805,0.03436013109231427,0.13203604753893036,3.220070448419063
17,324.3487194,0.04400566945861816,0.1260662982953889,3.2979538753150446
17,368.5331492,0.0645128388872046,0.17342737065309138,3.317344648654839
17,414.7084056,0.11450246991445998,0.14785468185508008,1.7025545505911428
17,456.1215027,0.13293358012338596,0.2073209152447792,1.7814782378624836
17,499.6014895,0.15335776354346173,0.15011969591971752,1.5572990621382585
17,564.3293848,0.17748551236164364,0.20066253083409596,1.3088418473223609
17,653.8639632,0.14941505696095447,0.13968970610948958,1.8981502381881539
17,765.6308501,0.26222960057613337,0.18665847802419086,1.4335629506574132
17,903.6645211,0.26344519659826526,0.17627215907415017,2.3365643375011973
17,1142.85559,0.22697479264872913,0.21923202662246194,1.3585077730752053
17,1768.759559,0.2249790685624557,0.2801410604075274,0.8447457203228057
17,2380.755442,0.4472584225012612,0.26355343202096704,0.7115867575595776
17,2870.975964,0.3230425281209337,0.10571064810387248,0.6472271689965549
18,0.0,0.0,0.0,0.0
18,60.0,0.0,0.0,0.0
18,175.3964807,0.008356842353716906,0.05435856357048003,5.2753814627458935
18,195.2173129,0.016119833130520313,0.08354700988812976,4.082418836085687
18,224.4662072,0.017649321468835813,0.1496611221274443,3.266170208282264
18,254.0530815,0.050733490364060704,0.1305361120381981,2.8366762071547664
18,287.4587178,0.04526989307034906,0.11167861570968751,3.9247985805153207
18,320.6673794,0.09014546325319053,0.18963948180133075,2.768932280854414
18,355.8119975,0.1369761249640078,0.15566985965337155,3.1598345523720934
18,393.9164218,0.10866892732747757,0.19765946483499722,2.0326941938643523
18,431.3419927,0.17247832955370926,0.20448516378712678,2.05937527949366
18,462.6493428,0.19721236414965115,0.16292810202212152,1.5284499038713057
18,499.6014895,0.2770174806146848,0.169825260102575,1.444414964777531
18,548.9242447,0.32651859554642676,0.24198365563820468,1.1342335412410567
18,618.247375,0.3399144150796208,0.1497108663244186,1.6407439881302874
18,703.3002408,0.3652403452566358,0.31483573655689173,1.3770872779445231
18,802.1268808,0.29984321736163183,0.3205052481217942,1.5285639211282038
18,925.4091637,0.510831233963946,0.3294429830879764,1.6103933767305225
18,1121.110947,0.5786823752762263,0.27143417282170046,1.2452670308031781
18,1593.664012,0.47002528351349554,0.23422041253530554,1.2037455872344283
18,2104.436309,0.4819741005005785,0.22188133979817445,1.4949039243174742
18,2577.739518,0.4678944753253021,0.2852952598441502,0.9068246272143714
18,2954.757806,0.5588692113109642,0.1454732400506059,0.968377046260997
19,0.0,0.0,0.0,0.0
19,60.0,0.0,0.0,0.0
19,175.3964807,0.010427153560079741,0.03508169257881828,4.3488444475788235
19,195.2173129,0.01446331634515814,0.07234965606174298,5.306819330603717
19,224.4662072,0.03312049715701826,0.07416700747699291,2.7045004716841667
19,254.0530815,0.037434816792878405,0.12759134552587856,3.566143384036537
19,287.4587178,0.06307030432145876,0.1792184080887853,3.120064176803467
19,320.6673794,0.06574055934240688,0.08255290218766001,3.050028715383874
19,355.8119975,0.11430115025847924,0.15962109647927417,1.578315439771785
19,393.9164218,0.1471068880771011,0.17730537163959645,3.2727514545958205
19,431.3419927,0.24600744317542236,0.2381213716643618,2.392976972588834
19,462.6493428,0.2124022274694976,0.1807732985579255,2.017741735586544
19,499.6014895,0.2265195969149263,0.2016966078720371,1.6826628981056462
19,548.9242447,0.23718643731829628,0.15651263663846368,1.6862304062798021
19,618.247375,0.27801389673671795,0.21260877767328473,1.1288293648419705
19,703.3002408,0.4438402252610497,0.2825415967329552,1.3652139116926727
19,802.1268808,0.47656524543359163,0.1472544918468169,1.6940006023725156
19,925.4091637,0.531648005385614,0.2757403748119877,1.8786738784117645
19,1121.110947,0.4304892367783466,0.31961201547345797,1.8232499288540869
19,1593.664012,0.38542258266368373,0.22135465447939878,1.2982232871502815
19,2104.436309,0.5076670082778086,0.28995128317371693,0.9001776147471308
19,2577.739518,0.7053811757897669,0.20036554710380464,0.8581640380682369
19,2954.757806,0.4464062136530702,0.09358709098390244,0.8363163842754021
20,0.0,0.0,0.0,0.0
20,60.0,0.0,0.0,0.0
20,175.3964807,0.009821437063401786,0.04556488471503636,6.062860128036352
20,201.6947091,0.025284668826627024,0.11220376646737881,5.349568420765807
20,234.2754603,0.033287083056271524,0.11927407099578441,5.065131839273331
20,268.900031,0.04796895709576508,0.08270952092688671,4.109118080335754
20,305.9420193,0.07624048831493757,0.1673325992612181,2.1774888144074334
20,343.0908459,0.0825818515121515,0.1611664614270346,2.3861394165047822
20,385.4946847,0.1267696198776468,0.139743474361987,2.7756132530179602
20,427.183596,0.11636152324597285,0.17058364095079298,1.809774965773735
20,462.6493428,0.16424229900108417,0.14540569630362726,1.1772569861070363
20,504.7787596,0.21173935739187913,0.15537110525294873,1.6449680832932496
20,564.3293848,0.2599166501548092,0.24475102968658083,1.383234686796423
20,643.9767077,0.3500847908928592,0.2462587738902402,1.7519414042142707
20,742.8492628,0.34733153119600674,0.19851637709017456,1.3848850074515555
20,862.9535988,0.44317728912935644,0.1792795500644529,0.9474714848014966
20,1055.877019,0.31266789498537134,0.1822053832777784,1.9698146030240191
20,1476.933647,0.5038397657953481,0.2387341183431242,1.6334905603390584
20,2049.172482,0.5601587790585786,0.15351962345916656,1.069506091822963
20,2577.739518,0.40232912000646304,0.17546294628494427,1.5624411442761148
20,2996.648726,0.39889195691591917,0.17044477905924554,0.8105688880674098
21,0.0,0.0,0.0,0.0
21,60.0,0.0,0.0,0.0
21,175.3964807,0.011948839175411556,0.03884123827491096,7.1124052316557105
21,189.9176251,0.014028783149790683,0.05405617543391866,5.7997031898089215
21,216.4404546,0.03320547573880726,0.09242636436771501,3.5306404019640887
21,243.1929631,0.032252249173715664,0.15989887695165195,4.106924727893601
21,272.2743377,0.0676344764972412,0.13260782606688376,2.781900539926482
21,302.5953465,0.09461581393453318,0.17975858164514955,2.0094812167757485
21,332.7154013,0.15678066594638423,0.1936240317795841,1.9582255464628486
21,366.2202125,0.11807392080896205,0.22228139978813666,2.023071873561719
21,400.721071,0.21300932329094677,0.15319140128208023,2.069069044891619
21,434.7443174,0.17746754181038835,0.3143708895579728,2.0740079075189026
21,462.6493428,0.25087165704529285,0.18216743941237734,1.5082211340504854
21,495.3655412,0.3513624525954327,0.15512000745188792,2.2385090125084552
21,537.7250242,0.29826574187844884,0.1857928837210547,1.3520942068374355
21,599.3410668,0.3188310603161956,0.23971361188922896,0.8922200623111484
21,670.94195,0.3538619885320263,0.24559544562374733,1.8385576846904244
21,752.3595662,0.48871476934063657,0.21009031277170961,1.6781868194422398
21,851.8941955,0.47248712110303,0.2534720765174817,1.266275527450022
21,996.5734485,0.6207481509263283,0.2261201150978239,1.2764113815185796
21,1211.637363,0.410402862779698,0.2919881728457287,1.2470089014010548
21,1689.170674,0.5762836439903888,0.23784863875488502,0.8495925112522513
21,2149.652167,0.40142778158027387,0.18978014626152412,1.4323638439972264
21,2577.739518,0.724102897368456,0.29182472696078576,1.4068281601953534
21,2920.483416,0.44498505226591356,0.19239440465522534,0.9882193379224187
22,0.0,0.0,0.0,0.0
22,60.0,0.0,0.0,0.0
22,175.3964807,0.005632839386062848,0.0759878710894356,5.29114511314145
22,208.1721052,0.021180539693406088,0.08698514818624421,2.642135784968773
22,244.0847133,0.03060044135023159,0.08590246311564055,3.012780918759991
22,283.7469805,0.03466449271816459,0.16552548567525355,2.891799442706295
22,324.3487194,0.05208587099048335,0.10628721049812315,2.1680960513832814
22,368.5331492,0.07509290497483839,0.12923575204048734,3.573978328081251
22,414.7084056,0.07022044746413561,0.19645472102187703,2.182671958633475
22,456.1215027,0.1147639641267536,0.20262300489240162,1.6996323073699224
22,499.6014895,0.091041406125766,0.19426981668136542,2.0582405861224276
22,564.3293848,0.1366339979511069,0.13980913094884037,1.643523332854027
22,653.8639632,0.22718792523485926,0.14205764978575947,1.2270385643015005
22,765.6308501,0.18836073912832116,0.2698496465472066,1.8217254095719255
22,903.6645211,0.20283598625620114,0.14482736868748355,1.3081614370296266
22,1142.85559,0.34403656499599805,0.19462361717498575,1.110576984756049
22,1768.759559,0.364496323031571,0.21287600783250735,0.9066769179162962
22,2380.755442,0.2798333327834957,0.1909780854655251,0.8799577613440668
22,2870.975964,0.30977767254750627,0.18556299018087788,1.1175308310211107
23,0.0,0.0,0.0,0.0
23,60.0,0.0,0.0,0.0
23,176.5048351,0.01095102789035899,0.06131249713155488,5.213632002024985
23,216.1101768,0.01751426750653002,0.07205378069480385,2.6204073901727076
23,256.5275731,0.03466028528338078,0.08627770099658129,3.061685269773493
23,301.8516415,0.05018307026522903,0.1174497956508253,2.506300963298673
23,347.8023835,0.051300097887970214,0.10439725788195364,1.9417799477795659
23,399.4609508,0.05649484421842534,0.2038314165343801,3.1515326368282945
23,448.1430315,0.10425948984020167,0.09250154285243514,1.4757283945576942
23,493.2737149,0.13078301971321118,0.13498827953451717,2.633395179697324
23,564.3293848,0.15427089623322435,0.12555491106487127,1.2500672060087643
23,665.9483866,0.19754291634988166,0.15302988839200127,1.9407836426544098
23,795.3683566,0.24213969560591925,0.1788004811022409,0.9153406500358013
23,983.3948772,0.2568261723202534,0.10367253594617248,1.221340391714372
23,1412.083444,0.2802573247142585,0.11493113391540338,1.029935276586065
23,2110.576734,0.3141610454757575,0.13679683341538923,1.1168850611538486
23,2717.375921,0.31163620814422877,0.13644992996676822,1.160404473267707
24,0.0,0.0,0.0,0.0
24,60.0,0.0,0.0,0.0
24,175.3964807,0.012663244042832384,0.034633791283946155,5.067773170852812
24,201.6947091,0.021920636786568866,0.0684964539698065,2.947002097741338
24,234.2754603,0.017696856849220195,0.08480163896605918,3.698029352440037
24,268.900031,0.04578848097996157,0.1146155590644141,2.0245457680830237
24,305.9420193,0.07752222215633547,0.08545955385683071,3.1926074435562946
24,343.0908459,0.10457271533179338,0.12343135969462203,3.1666549297392677
24,385.4946847,0.10791793393658425,0.1271751591993393,2.8295001288470467
24,427.183596,0.1996781777453813,0.17729121165687203,1.6730300367330864
24,462.6493428,0.23344888683447765,0.24133031524347703,1.6159996428485914
24,504.7787596,0.2671686199198131,0.21325305254279123,1.121710704623273
24,564.3293848,0.20411389332951405,0.15220887707760686,2.078119071858574
24,643.9767077,0.26548587740435237,0.2572806902878733,1.2830118191942044
24,742.8492628,0.29554265010572467,0.17834182097293672,2.0084568970071732
24,862.9535988,0.4593098851301093,0.18901653662979467,1.9920623773293724
24,1055.877019,0.4513691209896121,0.19496718462782528,2.004768804309242
24,1476.933647,0.5492975554704826,0.2090272837088418,1.3609974203250934
24,2049.172482,0.3711309817836593,0.2980221923507658,1.247892181426594
24,2577.739518,0.5734485858401546,0.14450006131126794,0.9654299739313968
24,2996.648726,0.620404953273735,0.09073851748756767,0.5837910271170954
25,0.0,0.0,0.0,0.0
25,60.0,0.0,0.0,0.0
25,176.9996362,0.010331525303030541,0.06520943135380182,5.6540837691319155
25,217.1092674,0.011995445184027195,0.10740713623591559,3.5598296654296617
25,258.2287861,0.025501198609224195,0.06111875519256129,1.9970234787255698
25,304.1013493,0.07471316887755497,0.14671166593362167,1.738267166314015
25,351.0415657,0.07666291348667122,0.09195853097034767,2.691698260841273
